CLNT_ID,LABEL
109062,F
215639,F
216151,F
221010,F
102460,F
140864,F
228245,F
188278,F
24521,F
91315,F
67327,F
170435,F
212379,F
145505,F
221868,F
261184,F
236315,F
237491,F
78947,F
247078,F
243896,F
208553,F
82160,F
140941,F
7071,F
260134,F
189468,F
229452,F
180065,F
78308,F
219056,F
157788,F
130029,F
99262,F
155599,F
81778,F
97951,F
923,F
88841,F
166196,F
164073,F
172773,F
192724,F
29520,F
256204,F
179526,F
166459,F
153864,F
136322,F
37754,F
260994,F
132625,F
99954,F
248508,F
140673,F
164325,F
214311,F
121958,F
249278,F
127828,F
163971,F
39634,F
204594,F
47170,F
194265,F
242153,F
261541,F
88737,F
249947,F
12229,F
196946,F
123124,F
197848,F
96876,F
84139,F
28530,F
8233,F
73748,F
261934,F
238555,F
49751,F
168190,F
73571,F
106539,F
115251,F
242494,F
21230,F
27156,F
251030,F
203273,F
105110,F
165374,F
244650,F
161286,F
108254,F
24690,F
103284,F
169457,F
72920,F
118462,F
68988,F
259491,F
255051,F
87824,F
149385,F
119922,F
29178,F
262391,F
107568,F
54413,F
116999,F
115966,F
142046,F
213045,F
125370,F
244672,F
55991,F
42639,F
75071,F
248817,F
224883,F
151312,F
261763,F
251222,F
241136,F
32900,F
24912,F
113012,F
151495,F
212728,F
252371,F
219523,F
46208,F
188778,F
69395,F
75169,F
84600,F
105464,F
85254,F
92935,F
77545,F
242245,F
143637,F
87691,F
194058,F
139710,F
217022,F
40219,F
214374,F
134681,F
107080,F
62317,F
197008,F
7266,F
63310,F
41625,F
180640,F
84506,F
19161,F
197267,F
98994,F
241450,F
11798,F
22870,F
155229,F
7559,F
43243,F
141483,F
75249,F
236384,F
197309,F
9768,F
201971,F
73806,F
148612,F
225187,F
261965,F
166907,F
166888,F
217866,F
114108,F
198044,F
206817,F
251410,F
33119,F
249542,F
247031,F
56460,F
172837,F
242875,F
133188,F
109821,F
234958,F
119633,F
56172,F
121088,F
112909,F
160797,F
193892,F
149300,F
13072,F
89569,F
19822,F
80301,F
250411,F
49652,F
225691,F
50314,F
31526,F
26957,F
188485,F
137460,F
211557,F
17818,F
175112,F
125977,F
177935,F
109050,F
76039,F
174897,F
128903,F
254065,F
171692,F
33372,F
92665,F
94616,F
150074,F
224729,F
179095,F
175326,F
129254,F
239908,F
70029,F
227599,F
105495,F
246483,F
231922,F
86000,F
54601,F
145844,F
159784,F
216656,F
37200,F
13340,F
190349,F
112132,F
252227,F
137626,F
188564,F
33778,F
50113,F
146496,F
127771,F
2088,F
20788,F
190330,F
64865,F
174689,F
59848,F
30824,F
218568,F
168232,F
189719,F
45158,F
106276,F
164654,F
156887,F
58077,F
172047,F
165243,F
176395,F
124356,F
174388,F
176259,F
243703,F
62449,F
24145,F
200953,F
43037,F
29308,F
155503,F
83286,F
193862,F
65809,F
146448,F
85482,F
51016,F
98549,F
52349,F
131317,F
158946,F
107206,F
262330,F
111366,F
29837,F
72520,F
12748,F
203016,F
124991,F
112704,F
20874,F
64407,F
157829,F
126330,F
207428,F
10965,F
64133,F
239529,F
35954,F
188026,F
247946,F
44282,F
233297,F
66417,F
198324,F
130841,F
197767,F
154562,F
229965,F
76545,F
228188,F
157865,F
247211,F
195963,F
43918,F
141216,F
164854,F
197447,F
13569,F
196038,F
49599,F
19185,F
213849,F
13478,F
61123,F
7331,F
9772,F
255282,F
134248,F
165762,F
256535,F
169853,F
188691,F
156569,F
170811,F
163853,F
143615,F
125744,F
241333,F
122054,F
81681,F
9991,F
136688,F
202627,F
156815,F
177023,F
142719,F
100037,F
1050,F
196017,F
224365,F
232684,F
23673,F
144395,F
221368,F
140671,F
222686,F
218002,F
163942,F
11827,F
185975,F
59787,F
22207,F
195947,F
159282,F
108737,F
259317,F
18039,F
147700,F
257059,F
54586,F
143487,F
210072,F
259754,F
211058,F
237417,F
49326,F
21523,F
188608,F
150531,F
165180,F
128790,F
37005,F
184071,F
195422,F
53460,F
111517,F
242530,F
241018,F
50568,F
136036,F
228642,F
15132,F
22815,F
59588,F
233781,F
8093,F
10435,F
185385,F
236992,F
46430,F
127798,F
137768,F
155566,F
204374,F
55137,F
80658,F
87795,F
97684,F
124639,F
39225,F
187974,F
65512,F
110012,F
231411,F
84905,F
204097,F
45000,F
70773,F
180232,F
81659,F
253900,F
240279,F
29320,F
168738,F
135359,F
120178,F
27928,F
92124,F
213518,F
198885,F
156273,F
195138,F
50246,F
50083,F
171634,F
185425,F
84013,F
60173,F
242576,F
72355,F
79283,F
150586,F
150696,F
177634,F
137532,F
63236,F
108878,F
90431,F
108110,F
118487,F
224075,F
19311,F
217502,F
32388,F
17291,F
28229,F
139763,F
249766,F
128243,F
219638,F
102909,F
138547,F
258087,F
148081,F
162272,F
47793,F
82411,F
132495,F
171491,F
56154,F
111210,F
198947,F
224429,F
212087,F
206916,F
34133,F
140810,F
205329,F
126730,F
52283,F
175547,F
226666,F
146990,F
177652,F
115843,F
97177,F
33220,F
238356,F
29562,F
110221,F
216171,F
109305,F
195886,F
189182,F
239016,F
130422,F
23267,F
126359,F
234836,F
224119,F
263035,F
9719,F
226789,F
81362,F
100244,F
130552,F
217197,F
193357,F
86799,F
170664,F
231170,F
80500,F
87708,F
60928,F
103003,F
219393,F
167363,F
183006,F
36567,F
120876,F
216764,F
215269,F
97121,F
232331,F
46259,F
29672,F
122202,F
121557,F
214167,F
158481,F
194507,F
142701,F
51000,F
249880,F
97821,F
31629,F
178548,F
194410,F
45264,F
86746,F
122694,F
26585,F
143274,F
92896,F
131453,F
72405,F
171632,F
260784,F
251192,F
153755,F
112209,F
187210,F
179722,F
18081,F
139850,F
182872,F
41081,F
207976,F
208840,F
185858,F
200022,F
119877,F
124783,F
10169,F
240230,F
1424,F
11987,F
12687,F
248906,F
124717,F
7346,F
83231,F
36247,F
95835,F
160506,F
148261,F
137330,F
134105,F
19707,F
185962,F
62299,F
126412,F
255151,F
92262,F
166279,F
246591,F
219863,F
122934,F
743,F
28421,F
187826,F
238559,F
221717,F
15444,F
208773,F
62552,F
23010,F
205231,F
43271,F
181990,F
112792,F
8176,F
155580,F
58966,F
143860,F
214519,F
10929,F
95078,F
146082,F
256371,F
208865,F
139298,F
21212,F
92518,F
100467,F
159047,F
73353,F
183091,F
23199,F
75224,F
7137,F
104452,F
59120,F
54158,F
50131,F
84616,F
29056,F
18291,F
230186,F
88337,F
95498,F
10291,F
80701,F
74498,F
173726,F
165049,F
135948,F
5317,F
27723,F
223268,F
221017,F
82527,F
96901,F
222886,F
180895,F
171806,F
73878,F
12799,F
253856,F
171313,F
55884,F
77007,F
217585,F
77123,F
75030,F
165548,F
233113,F
53418,F
160446,F
226129,F
169697,F
260227,F
119065,F
134866,F
54223,F
15572,F
189850,F
156378,F
42408,F
235001,F
47108,F
45203,F
200916,F
90377,F
74463,F
144686,F
2620,F
61303,F
52700,F
171532,F
229705,F
184914,F
142285,F
5313,F
169505,F
203614,F
145146,F
102377,F
7480,F
97095,F
110154,F
97364,F
93704,F
147688,F
94257,F
43963,F
114152,F
147264,F
230804,F
76037,F
239915,F
216928,F
145260,F
124246,F
184893,F
74591,F
125140,F
27090,F
133136,F
233426,F
130161,F
29503,F
4802,F
109463,F
89547,F
148726,F
13819,F
198040,F
149704,F
103723,F
94028,F
239527,F
141516,F
4318,F
70475,F
159263,F
94074,F
251121,F
3210,F
106944,F
57574,F
228088,F
103979,F
229504,F
168057,F
259767,F
229969,F
220958,F
94761,F
185246,F
231262,F
201737,F
141472,F
70178,F
4867,F
260820,F
50965,F
124346,F
256190,F
241215,F
31012,F
153954,F
237236,F
236888,F
82658,F
147121,F
141643,F
49662,F
26319,F
197966,F
110038,F
10613,F
137428,F
149730,F
97565,F
188273,F
109470,F
157860,F
38643,F
10361,F
240051,F
71577,F
41278,F
235152,F
117087,F
255936,F
139962,F
139579,F
37141,F
129016,F
249154,F
28745,F
170595,F
228632,F
189696,F
190273,F
154605,F
36781,F
116477,F
161317,F
221663,F
133695,F
8503,F
40648,F
77324,F
84469,F
143235,F
192623,F
239894,F
119791,F
56560,F
18267,F
93103,F
64530,F
52244,F
9165,F
56915,F
67580,F
123210,F
190172,F
87218,F
250649,F
147814,F
108010,F
56616,F
148020,F
76403,F
90108,F
135179,F
39678,F
248185,F
63006,F
42827,F
208101,F
66321,F
82811,F
37300,F
74943,F
231800,F
120724,F
211425,F
92774,F
237959,F
201603,F
26608,F
64492,F
24183,F
63433,F
163190,F
257971,F
92994,F
2131,F
153176,F
201556,F
12949,F
25321,F
114281,F
3648,F
242035,F
149292,F
39137,F
120117,F
262301,F
62020,F
46525,F
25520,F
139304,F
207070,F
241719,F
4454,F
175844,F
102972,F
77319,F
156987,F
120045,F
58049,F
169671,F
39975,F
96880,F
128191,F
196608,F
63606,F
27346,F
36036,F
108307,F
253325,F
84557,F
52760,F
237981,F
199083,F
11894,F
65298,F
3132,F
118722,F
472,F
158767,F
188750,F
24616,F
257092,F
258660,F
77931,F
262856,F
222093,F
81261,F
241145,F
37533,F
30453,F
142446,F
225757,F
159967,F
25362,F
243316,F
262044,F
53525,F
219785,F
229834,F
256266,F
143443,F
180663,F
256261,F
262072,F
211044,F
184315,F
244042,F
223130,F
196854,F
228534,F
57116,F
229858,F
56142,F
48502,F
10592,F
161767,F
1472,F
47847,F
140635,F
49113,F
29974,F
227517,F
164977,F
236033,F
41485,F
9526,F
25834,F
124619,F
29900,F
135375,F
181493,F
103260,F
191837,F
43350,F
201920,F
55367,F
147439,F
87505,F
244025,F
188872,F
66322,F
211488,F
58315,F
156583,F
124112,F
233447,F
115740,F
47762,F
200581,F
231330,F
79223,F
11553,F
92724,F
134750,F
3679,F
161399,F
258145,F
206405,F
16851,F
24019,F
185092,F
111043,F
3234,F
164380,F
19104,F
134530,F
258330,F
185802,F
211622,F
218874,F
162300,F
54217,F
97583,F
113726,F
117662,F
230059,F
258300,F
139440,F
27085,F
129797,F
147887,F
249194,F
57326,F
246973,F
223749,F
127918,F
60736,F
149710,F
81359,F
26823,F
83200,F
31378,F
113167,F
44261,F
103285,F
184029,F
99375,F
164949,F
9532,F
34023,F
16710,F
63626,F
188040,F
67693,F
115032,F
163129,F
32232,F
250496,F
158517,F
161838,F
3,F
202833,F
246983,F
61550,F
231677,F
156581,F
231151,F
108481,F
252796,F
27546,F
176893,F
244322,F
174284,F
184805,F
42890,F
102860,F
205420,F
11720,F
45153,F
200188,F
16072,F
188560,F
9783,F
50948,F
34075,F
154660,F
19845,F
254192,F
122563,F
157058,F
25554,F
148240,F
172427,F
1526,F
179442,F
247279,F
203406,F
246079,F
117418,F
202010,F
179756,F
128483,F
180817,F
209838,F
59753,F
251643,F
257006,F
34754,F
94533,F
132722,F
226950,F
23207,F
11718,F
199376,F
230167,F
169774,F
4778,F
226032,F
22584,F
93698,F
116397,F
5003,F
174941,F
155581,F
137328,F
223202,F
209077,F
40546,F
123498,F
42550,F
247304,F
27582,F
256951,F
12032,F
152632,F
159481,F
176634,F
63540,F
46770,F
216641,F
36379,F
120739,F
32348,F
101237,F
54163,F
178184,F
120901,F
96852,F
37693,F
31348,F
243053,F
78765,F
58464,F
81291,F
48073,F
22406,F
1656,F
69927,F
52494,F
28576,F
90862,F
141383,F
128170,F
127158,F
70490,F
41198,F
84770,F
32368,F
182729,F
182312,F
59530,F
142263,F
157745,F
84494,F
153363,F
40625,F
113933,F
189042,F
168528,F
47801,F
147328,F
76370,F
33511,F
218478,F
110470,F
3054,F
168624,F
99162,F
262306,F
209,F
81973,F
248059,F
46577,F
65307,F
241458,F
102605,F
242893,F
40112,F
48426,F
68725,F
23619,F
116067,F
183843,F
81210,F
106117,F
158762,F
100798,F
41167,F
3868,F
208618,F
95735,F
159539,F
205414,F
260083,F
31230,F
260324,F
252288,F
94773,F
173849,F
120401,F
2053,F
62361,F
214868,F
216189,F
189291,F
212665,F
198557,F
149687,F
60593,F
227585,F
224330,F
150600,F
19386,F
125858,F
121943,F
207986,F
142945,F
231538,F
154886,F
242751,F
138516,F
207704,F
29702,F
223892,F
204375,F
157136,F
228614,F
134952,F
204519,F
172464,F
41915,F
200838,F
2991,F
182682,F
52951,F
19442,F
204887,F
261068,F
6408,F
68670,F
237405,F
229528,F
104356,F
72969,F
55435,F
227323,F
42747,F
101111,F
53180,F
27255,F
134311,F
217256,F
178844,F
153875,F
81174,F
173896,F
254690,F
213067,F
193347,F
136277,F
29472,F
226645,F
253498,F
54339,F
76571,F
208366,F
98734,F
150203,F
93608,F
148662,F
167707,F
194037,F
190924,F
222010,F
20706,F
117619,F
129783,F
61154,F
193121,F
40069,F
210540,F
158593,F
177235,F
25546,F
33011,F
64237,F
224949,F
193600,F
15885,F
33214,F
151664,F
77743,F
75849,F
79675,F
32144,F
196288,F
88323,F
13166,F
30629,F
112393,F
96361,F
190006,F
72647,F
233280,F
261576,F
180189,F
149311,F
172485,F
3173,F
61361,F
134303,F
95681,F
38954,F
70142,F
94843,F
136528,F
168257,F
159927,F
155187,F
125571,F
9860,F
113331,F
243587,F
75116,F
96541,F
114080,F
8537,F
231423,F
45828,F
191676,F
156031,F
105450,F
158250,F
142054,F
232210,F
205968,F
234925,F
164430,F
12605,F
67418,F
7352,F
30014,F
155160,F
188584,F
95167,F
120229,F
182508,F
210881,F
219032,F
94379,F
29161,F
16813,F
88226,F
153077,F
16212,F
154056,F
111802,F
173093,F
169606,F
194606,F
114101,F
77967,F
28475,F
202053,F
25711,F
79450,F
52462,F
101070,F
131545,F
13087,F
146353,F
115298,F
72495,F
151311,F
217661,F
176000,F
5474,F
104363,F
195396,F
2015,F
88343,F
212220,F
177118,F
94339,F
244288,F
40484,F
210198,F
247208,F
239222,F
27119,F
223457,F
191726,F
90427,F
116115,F
166362,F
78447,F
156317,F
160490,F
60580,F
187421,F
107387,F
101747,F
53949,F
211016,F
41211,F
252110,F
144977,F
63620,F
192033,F
78704,F
12270,F
133259,F
148230,F
221324,F
181121,F
148139,F
46226,F
176154,F
35043,F
95475,F
36917,F
64527,F
257793,F
247915,F
60824,F
231571,F
173027,F
161104,F
253631,F
96196,F
33189,F
138593,F
136571,F
77208,F
250605,F
17369,F
28191,F
85305,F
76318,F
100871,F
172863,F
141301,F
234790,F
207205,F
155290,F
197759,F
52839,F
228131,F
207217,F
20355,F
93530,F
25741,F
138330,F
72776,F
20262,F
154348,F
175593,F
223251,F
229845,F
117926,F
54196,F
19597,F
113536,F
6678,F
115578,F
204784,F
225881,F
79791,F
255988,F
62058,F
223477,F
18510,F
78657,F
75232,F
88117,F
196008,F
253950,F
54230,F
190189,F
31547,F
131122,F
69557,F
75068,F
198622,F
13512,F
136543,F
143862,F
117804,F
19533,F
262670,F
209279,F
218161,F
195347,F
65281,F
160937,F
66917,F
114979,F
125752,F
39110,F
4594,F
92957,F
155586,F
257045,F
89568,F
238017,F
213344,F
69049,F
40081,F
202354,F
16261,F
151723,F
172356,F
103207,F
36136,F
231,F
3416,F
184689,F
221639,F
141876,F
245435,F
55461,F
226338,F
240686,F
194619,F
242609,F
262015,F
109707,F
245971,F
201711,F
168789,F
25947,F
198259,F
243814,F
172484,F
97430,F
101135,F
238345,F
209880,F
152937,F
229886,F
154619,F
53752,F
198541,F
234797,F
106823,F
107955,F
57524,F
146642,F
140,F
71563,F
32668,F
150628,F
96687,F
147022,F
254259,F
248112,F
117107,F
239448,F
21691,F
42333,F
217451,F
121979,F
240648,F
8697,F
168914,F
178710,F
121183,F
176484,F
82843,F
98909,F
176267,F
168650,F
241408,F
89203,F
31684,F
253246,F
77469,F
195665,F
154192,F
106930,F
68744,F
179580,F
110442,F
8923,F
42042,F
161566,F
89110,F
8958,F
240472,F
70765,F
63571,F
244137,F
40139,F
199097,F
240999,F
40670,F
115672,F
165970,F
160170,F
221292,F
52597,F
26050,F
108135,F
175529,F
78664,F
39984,F
232116,F
56705,F
177421,F
219563,F
104151,F
11098,F
255521,F
4692,F
58625,F
